video_name,y_position,x_position,z_position,distance,frames,x_tl,y_tl,x_tr,y_tr,x_br,y_br,x_bl,y_bl,left_height,right_height,top_width,bottom_width,height_difference,width_difference,x_coordinate_difference,y_coordinate_difference
3m_mid_lightsON_video4.mp4,NaN,NaN,NaN,NaN,NaN,280.0000,538.0000,438.0000,538.0000,437.0000,628.0000,280.0000,628.0000,90.0000,90.0000,158.0000,157.0000,0.0000,1.0000,0.0000,0.0000
3m_mid_lightsON_video5.mp4,NaN,NaN,NaN,NaN,NaN,279.0000,540.0000,437.0000,540.0000,437.0000,629.0000,280.0000,629.0000,89.0000,89.0000,158.0000,157.0000,0.0000,1.0000,1.0000,0.0000
3m_right_lightsOFF_video1.mp4,NaN,NaN,NaN,NaN,NaN,322.0000,1041.0000,630.0000,953.0000,630.0000,1163.0000,231.0000,1215.0000,174.0000,210.0000,308.0000,399.0000,36.0000,91.0000,91.0000,88.0000
3m_right_lightsOFF_video2.mp4,NaN,NaN,NaN,NaN,NaN,25.0000,1093.0000,591.0000,1050.0000,621.0000,1169.0000,2.0000,1255.0000,162.0000,119.0000,566.0000,619.0000,43.0000,53.0000,23.0000,43.0000
3m_right_lightsOFF_video3.mp4,NaN,NaN,NaN,NaN,NaN,426.0000,956.0000,648.0000,936.0000,718.0000,1254.0000,238.0000,1265.0000,309.0000,318.0000,222.0000,480.0000,9.0000,258.0000,188.0000,20.0000
3m_right_lightsOFF_video4.mp4,NaN,NaN,NaN,NaN,NaN,230.0000,967.0000,719.0000,1001.0000,720.0000,1225.0000,214.0000,1196.0000,229.0000,224.0000,489.0000,506.0000,5.0000,17.0000,16.0000,34.0000
3m_right_lightsOFF_video5.mp4,NaN,NaN,NaN,NaN,NaN,1.0000,111.0000,383.0000,52.0000,492.0000,192.0000,10.0000,274.0000,163.0000,140.0000,382.0000,482.0000,23.0000,100.0000,9.0000,59.0000
3m_right_lightsON_video1.mp4,NaN,NaN,NaN,NaN,NaN,297.0000,535.0000,455.0000,533.0000,468.0000,636.0000,284.0000,633.0000,98.0000,103.0000,158.0000,184.0000,5.0000,26.0000,13.0000,2.0000
3m_right_lightsON_video2.mp4,NaN,NaN,NaN,NaN,NaN,1.0000,708.0000,720.0000,974.0000,720.0000,1084.0000,1.0000,992.0000,284.0000,110.0000,719.0000,719.0000,174.0000,0.0000,0.0000,266.0000
3m_right_lightsON_video3.mp4,NaN,NaN,NaN,NaN,NaN,297.0000,535.0000,455.0000,533.0000,469.0000,641.0000,284.0000,633.0000,98.0000,108.0000,158.0000,185.0000,10.0000,27.0000,13.0000,2.0000
3m_right_lightsON_video4.mp4,NaN,NaN,NaN,NaN,NaN,133.0000,726.0000,720.0000,974.0000,720.0000,1084.0000,1.0000,993.0000,267.0000,110.0000,587.0000,719.0000,157.0000,132.0000,132.0000,248.0000
3m_right_lightsON_video5.mp4,NaN,NaN,NaN,NaN,NaN,297.0000,536.0000,455.0000,534.0000,455.0000,629.0000,296.0000,626.0000,90.0000,95.0000,158.0000,159.0000,5.0000,1.0000,1.0000,2.0000
